season,team_name,Raider Name,Number of Defenders,Total Raids,% of Raids,Empty,Successful,Unsuccessful
PKL-07,Bengaluru Bulls,Ajay,7,4,100%,75.00%,25.00%,
PKL-07,Bengaluru Bulls,Amit Sheoran,7,1,100%,,,100.00%
PKL-07,Bengaluru Bulls,Ankit,5,1,7%,100.00%,,
PKL-07,Bengaluru Bulls,,6,5,36%,80.00%,20.00%,
PKL-07,Bengaluru Bulls,,7,8,57%,75.00%,,25.00%
PKL-07,Bengaluru Bulls,Ashish Kumar,5,4,33%,75.00%,,25.00%
PKL-07,Bengaluru Bulls,,6,1,8%,100.00%,,
PKL-07,Bengaluru Bulls,,7,7,58%,71.40%,,28.60%
PKL-07,Bengaluru Bulls,Banty,3,1,1%,100.00%,,
PKL-07,Bengaluru Bulls,,4,8,11%,50.00%,25.00%,25.00%
PKL-07,Bengaluru Bulls,,5,16,23%,31.30%,25.00%,43.80%
PKL-07,Bengaluru Bulls,,6,11,16%,72.70%,18.20%,9.10%
PKL-07,Bengaluru Bulls,,7,34,49%,41.20%,26.50%,32.40%
PKL-07,Bengaluru Bulls,Mahender Singh,3,1,11%,100.00%,,
PKL-07,Bengaluru Bulls,,4,2,22%,100.00%,,
PKL-07,Bengaluru Bulls,,5,2,22%,100.00%,,
PKL-07,Bengaluru Bulls,,7,4,44%,100.00%,,
PKL-07,Bengaluru Bulls,Mohit Sehrawat,3,2,4%,50.00%,,50.00%
PKL-07,Bengaluru Bulls,,4,3,7%,33.30%,,66.70%
PKL-07,Bengaluru Bulls,,5,6,13%,66.70%,,33.30%
PKL-07,Bengaluru Bulls,,6,14,30%,78.60%,7.10%,14.30%
PKL-07,Bengaluru Bulls,,7,21,46%,61.90%,14.30%,23.80%
PKL-07,Bengaluru Bulls,Pawan Sehrawat,1,3,1%,,100.00%,
PKL-07,Bengaluru Bulls,,2,29,6%,,82.80%,17.20%
PKL-07,Bengaluru Bulls,,3,38,8%,21.10%,60.50%,18.40%
PKL-07,Bengaluru Bulls,,4,57,12%,17.50%,38.60%,43.90%
PKL-07,Bengaluru Bulls,,5,86,19%,29.10%,43.00%,27.90%
PKL-07,Bengaluru Bulls,,6,103,22%,13.60%,63.10%,23.30%
PKL-07,Bengaluru Bulls,,7,145,31%,15.20%,64.10%,20.70%
PKL-07,Bengaluru Bulls,Rohit Kumar,2,11,4%,9.10%,72.70%,18.20%
PKL-07,Bengaluru Bulls,,3,22,9%,59.10%,13.60%,27.30%
PKL-07,Bengaluru Bulls,,4,24,10%,58.30%,16.70%,25.00%
PKL-07,Bengaluru Bulls,,5,49,20%,61.20%,12.20%,26.50%
PKL-07,Bengaluru Bulls,,6,55,22%,25.50%,36.40%,38.20%
PKL-07,Bengaluru Bulls,,7,87,35%,32.20%,39.10%,28.70%
PKL-07,Bengaluru Bulls,Saurabh Nandal,7,1,100%,,100.00%,
PKL-07,Bengaluru Bulls,Sumit Singh,3,3,2%,33.30%,66.70%,
PKL-07,Bengaluru Bulls,,4,16,11%,56.30%,25.00%,18.80%
PKL-07,Bengaluru Bulls,,5,21,15%,47.60%,19.00%,33.30%
PKL-07,Bengaluru Bulls,,6,34,24%,41.20%,35.30%,23.50%
PKL-07,Bengaluru Bulls,,7,68,48%,30.90%,35.30%,33.80%
PKL-07,Bengaluru Bulls,Vijay Kumar,4,1,25%,100.00%,,
PKL-07,Bengaluru Bulls,,5,1,25%,100.00%,,
PKL-07,Bengaluru Bulls,,6,1,25%,100.00%,,
PKL-07,Bengaluru Bulls,,7,1,25%,100.00%,,
PKL-07,Jaipur Pink Panthers,Ajinkya Ashok,3,9,13%,44.40%,11.10%,44.40%
PKL-07,Jaipur Pink Panthers,Pawar,4,9,13%,33.30%,22.20%,44.40%
PKL-07,Jaipur Pink Panthers,,5,19,28%,26.30%,31.60%,42.10%
PKL-07,Jaipur Pink Panthers,,6,14,21%,42.90%,21.40%,35.70%
PKL-07,Jaipur Pink Panthers,,7,17,25%,47.10%,29.40%,23.50%
PKL-07,Jaipur Pink Panthers,Amit Hooda,5,1,17%,100.00%,,
PKL-07,Jaipur Pink Panthers,,7,5,83%,60.00%,,40.00%
PKL-07,Jaipur Pink Panthers,Deepak Hooda,1,6,2%,,100.00%,
PKL-07,Jaipur Pink Panthers,,2,7,2%,42.90%,57.10%,
PKL-07,Jaipur Pink Panthers,,3,24,8%,58.30%,20.80%,20.80%
PKL-07,Jaipur Pink Panthers,,4,38,13%,60.50%,10.50%,28.90%
PKL-07,Jaipur Pink Panthers,,5,45,15%,53.30%,35.60%,11.10%
PKL-07,Jaipur Pink Panthers,,6,73,24%,31.50%,53.40%,15.10%
PKL-07,Jaipur Pink Panthers,,7,111,37%,39.60%,36.90%,23.40%
PKL-07,Jaipur Pink Panthers,Deepak Narwal,1,1,1%,,100.00%,
PKL-07,Jaipur Pink Panthers,,2,4,2%,,100.00%,
PKL-07,Jaipur Pink Panthers,,3,17,9%,41.20%,23.50%,35.30%
PKL-07,Jaipur Pink Panthers,,4,13,7%,38.50%,15.40%,46.20%
PKL-07,Jaipur Pink Panthers,,5,42,23%,54.80%,16.70%,28.60%
PKL-07,Jaipur Pink Panthers,,6,35,19%,28.60%,37.10%,34.30%
PKL-07,Jaipur Pink Panthers,,7,70,38%,32.90%,44.30%,22.90%
PKL-07,Jaipur Pink Panthers,Guman Singh,4,2,20%,100.00%,,
PKL-07,Jaipur Pink Panthers,,5,1,10%,,100.00%,
PKL-07,Jaipur Pink Panthers,,6,4,40%,75.00%,,25.00%
PKL-07,Jaipur Pink Panthers,,7,3,30%,33.30%,66.70%,
PKL-07,Jaipur Pink Panthers,Lokesh Kaushik,5,5,63%,20.00%,20.00%,60.00%
PKL-07,Jaipur Pink Panthers,,6,1,13%,,,100.00%
PKL-07,Jaipur Pink Panthers,,7,2,25%,,100.00%,
PKL-07,Jaipur Pink Panthers,Milinda Chathura..,5,1,100%,,,100.00%
PKL-07,Jaipur Pink Panthers,Nilesh Salunke,1,2,1%,,100.00%,
PKL-07,Jaipur Pink Panthers,,2,1,1%,100.00%,,
PKL-07,Jaipur Pink Panthers,,3,6,4%,100.00%,,
PKL-07,Jaipur Pink Panthers,,4,10,6%,90.00%,,10.00%
PKL-07,Jaipur Pink Panthers,,5,33,21%,72.70%,12.10%,15.20%
PKL-07,Jaipur Pink Panthers,,6,45,29%,31.10%,40.00%,28.90%
PKL-07,Jaipur Pink Panthers,,7,57,37%,26.30%,49.10%,24.60%
PKL-07,Jaipur Pink Panthers,Nitin Rawal,2,2,2%,50.00%,50.00%,
PKL-07,Jaipur Pink Panthers,,3,9,9%,55.60%,22.20%,22.20%
PKL-07,Jaipur Pink Panthers,,4,16,16%,43.80%,12.50%,43.80%
PKL-07,Jaipur Pink Panthers,,5,13,13%,69.20%,15.40%,15.40%
PKL-07,Jaipur Pink Panthers,,6,18,18%,38.90%,22.20%,38.90%
PKL-07,Jaipur Pink Panthers,,7,40,41%,55.00%,30.00%,15.00%
PKL-07,Jaipur Pink Panthers,Sachin Narwal,2,1,3%,100.00%,,
PKL-07,Jaipur Pink Panthers,,3,1,3%,100.00%,,
PKL-07,Jaipur Pink Panthers,,4,6,17%,16.70%,33.30%,50.00%
PKL-07,Jaipur Pink Panthers,,5,15,42%,60.00%,6.70%,33.30%
PKL-07,Jaipur Pink Panthers,Sachin Narwal,6,4,11%,50.00%,50.00%,
PKL-07,Jaipur Pink Panthers,,7,9,25%,44.40%,33.30%,22.20%
PKL-07,Jaipur Pink Panthers,Sandeep Dhull,7,3,100%,66.70%,,33.30%
PKL-07,Jaipur Pink Panthers,Sunil Siddhgavali,7,2,100%,100.00%,,
PKL-07,Jaipur Pink Panthers,Sushil Gulia,2,1,2%,,100.00%,
PKL-07,Jaipur Pink Panthers,,4,10,21%,40.00%,20.00%,40.00%
PKL-07,Jaipur Pink Panthers,,5,11,23%,63.60%,18.20%,18.20%
PKL-07,Jaipur Pink Panthers,,6,10,21%,40.00%,20.00%,40.00%
PKL-07,Jaipur Pink Panthers,,7,15,32%,40.00%,33.30%,26.70%
PKL-07,Jaipur Pink Panthers,Vishal,5,1,100%,100.00%,,
PKL-07,Tamil Thailaivas,Ajay Thakur,2,6,4%,,50.00%,50.00%
PKL-07,Tamil Thailaivas,,3,21,12%,57.10%,28.60%,14.30%
PKL-07,Tamil Thailaivas,,4,23,13%,73.90%,17.40%,8.70%
PKL-07,Tamil Thailaivas,,5,42,25%,57.10%,14.30%,28.60%
PKL-07,Tamil Thailaivas,,6,30,18%,36.70%,43.30%,20.00%
PKL-07,Tamil Thailaivas,,7,49,29%,28.60%,36.70%,34.70%
PKL-07,Tamil Thailaivas,Anand,5,3,23%,,33.30%,66.70%
PKL-07,Tamil Thailaivas,,7,10,77%,50.00%,20.00%,30.00%
PKL-07,Tamil Thailaivas,Hemant Chauhan,5,1,17%,,100.00%,
PKL-07,Tamil Thailaivas,,6,2,33%,100.00%,,
PKL-07,Tamil Thailaivas,,7,3,50%,66.70%,,33.30%
PKL-07,Tamil Thailaivas,Himanshu,7,7,100%,42.90%,28.60%,28.60%
PKL-07,Tamil Thailaivas,Manjeet Chhillar,3,1,5%,100.00%,,
PKL-07,Tamil Thailaivas,,4,1,5%,100.00%,,
PKL-07,Tamil Thailaivas,,5,1,5%,100.00%,,
PKL-07,Tamil Thailaivas,,6,6,32%,100.00%,,
PKL-07,Tamil Thailaivas,,7,10,53%,40.00%,,60.00%
PKL-07,Tamil Thailaivas,Milad Sheibak,5,1,100%,100.00%,,
PKL-07,Tamil Thailaivas,Mohit Chhillar,3,1,50%,100.00%,,
PKL-07,Tamil Thailaivas,,6,1,50%,100.00%,,
PKL-07,Tamil Thailaivas,Rahul Chaudhari,1,3,1%,,100.00%,
PKL-07,Tamil Thailaivas,,2,13,4%,23.10%,61.50%,15.40%
PKL-07,Tamil Thailaivas,,3,34,10%,52.90%,23.50%,23.50%
PKL-07,Tamil Thailaivas,,4,39,12%,46.20%,20.50%,33.30%
PKL-07,Tamil Thailaivas,,5,46,14%,37.00%,15.20%,47.80%
PKL-07,Tamil Thailaivas,,6,93,29%,34.40%,48.40%,17.20%
PKL-07,Tamil Thailaivas,,7,97,30%,39.20%,34.00%,26.80%
PKL-07,Tamil Thailaivas,Ran Singh,3,1,6%,100.00%,,
PKL-07,Tamil Thailaivas,,4,3,18%,66.70%,,33.30%
PKL-07,Tamil Thailaivas,,6,3,18%,66.70%,33.30%,
PKL-07,Tamil Thailaivas,,7,10,59%,10.00%,60.00%,30.00%
PKL-07,Tamil Thailaivas,Sagar,7,1,100%,,,100.00%
PKL-07,Tamil Thailaivas,Shabeer Bappu,2,1,1%,100.00%,,
PKL-07,Tamil Thailaivas,,3,5,5%,80.00%,20.00%,
PKL-07,Tamil Thailaivas,,4,8,9%,87.50%,12.50%,
PKL-07,Tamil Thailaivas,,5,27,29%,81.50%,,18.50%
PKL-07,Tamil Thailaivas,,6,15,16%,60.00%,40.00%,
PKL-07,Tamil Thailaivas,,7,37,40%,56.80%,24.30%,18.90%
PKL-07,Tamil Thailaivas,V. Ajith Kumar,2,9,4%,,66.70%,33.30%
PKL-07,Tamil Thailaivas,,3,11,5%,18.20%,36.40%,45.50%
PKL-07,Tamil Thailaivas,,4,29,13%,31.00%,24.10%,44.80%
PKL-07,Tamil Thailaivas,,5,51,24%,35.30%,31.40%,33.30%
PKL-07,Tamil Thailaivas,,6,38,18%,15.80%,60.50%,23.70%
PKL-07,Tamil Thailaivas,,7,79,36%,19.00%,58.20%,22.80%
PKL-07,Tamil Thailaivas,Victor Obiero,5,6,35%,50.00%,16.70%,33.30%
PKL-07,Tamil Thailaivas,,6,5,29%,20.00%,60.00%,20.00%
PKL-07,Tamil Thailaivas,,7,6,35%,,66.70%,33.30%
PKL-07,Tamil Thailaivas,Vineet Kumar,3,1,5%,100.00%,,
PKL-07,Tamil Thailaivas,,4,1,5%,100.00%,,
PKL-07,Tamil Thailaivas,,5,4,19%,100.00%,,
PKL-07,Tamil Thailaivas,,6,2,10%,,50.00%,50.00%
PKL-07,Tamil Thailaivas,,7,13,62%,38.50%,23.10%,38.50%
PKL-07,Tamil Thailaivas,Yashwant Bishnoi,5,1,11%,,,100.00%
PKL-07,Tamil Thailaivas,,6,1,11%,,100.00%,
PKL-07,Tamil Thailaivas,,7,7,78%,42.90%,14.30%,42.90%
PKL-07,UP Yoddha,Amit,6,1,7%,100.00%,,
PKL-07,UP Yoddha,,7,13,93%,92.30%,7.70%,
PKL-07,UP Yoddha,Ankush,5,5,38%,40.00%,40.00%,20.00%
PKL-07,UP Yoddha,,6,2,15%,,50.00%,50.00%
PKL-07,UP Yoddha,,7,6,46%,16.70%,50.00%,33.30%
PKL-07,UP Yoddha,Ashu Singh,7,1,100%,100.00%,,
PKL-07,UP Yoddha,Azad Singh,4,3,12%,33.30%,,66.70%
PKL-07,UP Yoddha,,5,5,19%,60.00%,40.00%,
PKL-07,UP Yoddha,,6,4,15%,25.00%,25.00%,50.00%
PKL-07,UP Yoddha,,7,14,54%,50.00%,14.30%,35.70%
PKL-07,UP Yoddha,Mohsen Maghsoudlou,3,2,6%,50.00%,,50.00%
PKL-07,UP Yoddha,,4,3,9%,,33.30%,66.70%
PKL-07,UP Yoddha,,5,11,33%,63.60%,,36.40%
PKL-07,UP Yoddha,,6,3,9%,33.30%,66.70%,
PKL-07,UP Yoddha,,7,14,42%,50.00%,14.30%,35.70%
PKL-07,UP Yoddha,Monu Goyat,2,10,7%,10.00%,70.00%,20.00%
PKL-07,UP Yoddha,,3,8,5%,25.00%,62.50%,12.50%
PKL-07,UP Yoddha,,4,17,11%,23.50%,41.20%,35.30%
PKL-07,UP Yoddha,,5,30,20%,60.00%,13.30%,26.70%
PKL-07,UP Yoddha,,6,24,16%,25.00%,41.70%,33.30%
PKL-07,UP Yoddha,,7,62,41%,32.30%,40.30%,27.40%
PKL-07,UP Yoddha,Nitesh Kumar,7,2,100%,,,100.00%
PKL-07,UP Yoddha,Rishank Devadiga,2,5,3%,40.00%,60.00%,
PKL-07,UP Yoddha,,3,22,11%,90.90%,4.50%,4.50%
PKL-07,UP Yoddha,,4,17,9%,76.50%,17.60%,5.90%
PKL-07,UP Yoddha,,5,30,15%,76.70%,6.70%,16.70%
PKL-07,UP Yoddha,,6,40,21%,45.00%,40.00%,15.00%
PKL-07,UP Yoddha,,7,80,41%,31.30%,50.00%,18.80%
PKL-07,UP Yoddha,Sachin Kumar,3,2,11%,50.00%,50.00%,
PKL-07,UP Yoddha,,4,6,32%,50.00%,33.30%,16.70%
PKL-07,UP Yoddha,,5,5,26%,100.00%,,
PKL-07,UP Yoddha,,6,2,11%,100.00%,,
PKL-07,UP Yoddha,,7,4,21%,100.00%,,
PKL-07,UP Yoddha,Shrikant Jadhav,1,5,2%,,100.00%,
PKL-07,UP Yoddha,,2,12,4%,25.00%,50.00%,25.00%
PKL-07,UP Yoddha,,3,23,8%,56.50%,26.10%,17.40%
PKL-07,UP Yoddha,,4,38,13%,42.10%,21.10%,36.80%
PKL-07,UP Yoddha,,5,60,20%,55.00%,26.70%,18.30%
PKL-07,UP Yoddha,,6,59,20%,37.30%,42.40%,20.30%
PKL-07,UP Yoddha,,7,97,33%,28.90%,48.50%,22.70%
PKL-07,UP Yoddha,Sumit,3,2,25%,50.00%,,50.00%
PKL-07,UP Yoddha,,4,1,13%,100.00%,,
PKL-07,UP Yoddha,,5,1,13%,,100.00%,
PKL-07,UP Yoddha,,7,4,50%,75.00%,25.00%,
PKL-07,UP Yoddha,Surender Gill,2,21,11%,14.30%,66.70%,19.00%
PKL-07,UP Yoddha,,3,25,13%,44.00%,24.00%,32.00%
PKL-07,UP Yoddha,,4,25,13%,32.00%,48.00%,20.00%
PKL-07,UP Yoddha,,5,40,21%,67.50%,15.00%,17.50%
PKL-07,UP Yoddha,,6,35,19%,51.40%,31.40%,17.10%
PKL-07,UP Yoddha,,7,43,23%,41.90%,20.90%,37.20%
PKL-07,UP Yoddha,Surender Singh,4,1,3%,,100.00%,
PKL-07,UP Yoddha,,5,6,16%,33.30%,16.70%,50.00%
PKL-07,UP Yoddha,,6,14,38%,14.30%,42.90%,42.90%
PKL-07,UP Yoddha,,7,16,43%,37.50%,25.00%,37.50%
PKL-07,Bengal Warriors,Avinash A. R.,7,4,100%,,50.00%,50.00%
PKL-07,Bengal Warriors,Baldev Singh,3,1,14%,,100.00%,
PKL-07,Bengal Warriors,,4,1,14%,100.00%,,
PKL-07,Bengal Warriors,,5,1,14%,100.00%,,
PKL-07,Bengal Warriors,,6,1,14%,100.00%,,
PKL-07,Bengal Warriors,,7,3,43%,66.70%,,33.30%
PKL-07,Bengal Warriors,K. Prapanjan,2,3,1%,,100.00%,
PKL-07,Bengal Warriors,,3,10,5%,70.00%,10.00%,20.00%
PKL-07,Bengal Warriors,,4,37,18%,43.20%,37.80%,18.90%
PKL-07,Bengal Warriors,,5,36,18%,66.70%,19.40%,13.90%
PKL-07,Bengal Warriors,,6,44,21%,36.40%,47.70%,15.90%
PKL-07,Bengal Warriors,,7,75,37%,26.70%,41.30%,32.00%
PKL-07,Bengal Warriors,Maninder Singh,2,24,8%,4.20%,87.50%,8.30%
PKL-07,Bengal Warriors,,3,15,5%,33.30%,53.30%,13.30%
PKL-07,Bengal Warriors,,4,32,10%,34.40%,40.60%,25.00%
PKL-07,Bengal Warriors,,5,50,16%,46.00%,30.00%,24.00%
PKL-07,Bengal Warriors,,6,59,19%,23.70%,50.80%,25.40%
PKL-07,Bengal Warriors,,7,138,43%,25.40%,61.60%,13.00%
PKL-07,Bengal Warriors,Mohammad Esmaeil Nabibakhsh,2,18,8%,16.70%,77.80%,5.60%
PKL-07,Bengal Warriors,,3,37,16%,37.80%,45.90%,16.20%
PKL-07,Bengal Warriors,,4,47,20%,48.90%,23.40%,27.70%
PKL-07,Bengal Warriors,,5,54,23%,70.40%,11.10%,18.50%
PKL-07,Bengal Warriors,,6,20,9%,35.00%,50.00%,15.00%
PKL-07,Bengal Warriors,,7,56,24%,42.90%,39.30%,17.90%
PKL-07,Bengal Warriors,Mohammad Taghi Paein Mahali,3,1,9%,,,100.00%
PKL-07,Bengal Warriors,,4,1,9%,100.00%,,
PKL-07,Bengal Warriors,,5,1,9%,,,100.00%
PKL-07,Bengal Warriors,,6,3,27%,,33.30%,66.70%
PKL-07,Bengal Warriors,,7,5,45%,20.00%,60.00%,20.00%
PKL-07,Bengal Warriors,Rakesh Narwal,2,1,4%,,,100.00%
PKL-07,Bengal Warriors,,3,2,7%,,50.00%,50.00%
PKL-07,Bengal Warriors,,4,1,4%,,,100.00%
PKL-07,Bengal Warriors,,5,2,7%,100.00%,,
PKL-07,Bengal Warriors,,6,6,22%,33.30%,50.00%,16.70%
PKL-07,Bengal Warriors,,7,15,56%,20.00%,60.00%,20.00%
PKL-07,Bengal Warriors,Ravindra Ramesh Kumawat,3,1,6%,100.00%,,
PKL-07,Bengal Warriors,,4,3,18%,33.30%,33.30%,33.30%
PKL-07,Bengal Warriors,,5,4,24%,25.00%,25.00%,50.00%
PKL-07,Bengal Warriors,,6,4,24%,50.00%,25.00%,25.00%
PKL-07,Bengal Warriors,,7,5,29%,20.00%,60.00%,20.00%
PKL-07,Bengal Warriors,Rinku Narwal,5,1,33%,100.00%,,
PKL-07,Bengal Warriors,,6,1,33%,100.00%,,
PKL-07,Bengal Warriors,,7,1,33%,100.00%,,
PKL-07,Bengal Warriors,Sourabh Tanaji Patil,2,1,4%,,,100.00%
PKL-07,Bengal Warriors,,3,4,15%,25.00%,50.00%,25.00%
PKL-07,Bengal Warriors,,4,3,12%,33.30%,66.70%,
PKL-07,Bengal Warriors,,5,5,19%,,60.00%,40.00%
PKL-07,Bengal Warriors,,6,5,19%,20.00%,60.00%,20.00%
PKL-07,Bengal Warriors,,7,8,31%,12.50%,62.50%,25.00%
PKL-07,Bengal Warriors,Sukesh Hegde,1,3,2%,,100.00%,
PKL-07,Bengal Warriors,,2,1,1%,,100.00%,
PKL-07,Bengal Warriors,,3,4,3%,75.00%,25.00%,
PKL-07,Bengal Warriors,,4,16,11%,87.50%,6.30%,6.30%
PKL-07,Bengal Warriors,,5,31,22%,80.60%,6.50%,12.90%
PKL-07,Bengal Warriors,,6,37,26%,43.20%,43.20%,13.50%
PKL-07,Bengal Warriors,,7,50,35%,46.00%,40.00%,14.00%
PKL-07,Bengal Warriors,Sunil Manik Dubile,2,1,50%,,,100.00%
PKL-07,Bengal Warriors,,5,1,50%,,,100.00%
